date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
20090505,1.3448,2.1495,1.1758,6.8185,5.5680,7.7500,49.22,98.76,1267.50,3.5080,13.203,1.7179,6.5275,1.4716,8.4045,119.980,7.9285,1.1297,33.020,35.070,0.6623,2.145,0.7477
20090506,1.3392,2.1199,1.1726,6.8176,5.5943,7.7500,49.40,98.60,1272.00,3.5310,13.198,1.7167,6.5268,1.4715,8.3970,118.200,7.9318,1.1313,33.140,35.130,0.6639,2.145,0.7511
20090507,1.3194,2.1052,1.1714,6.8215,5.5529,7.7500,49.09,99.00,1257.30,3.5220,13.086,1.6773,6.4737,1.4655,8.3725,117.100,7.8438,1.1278,33.110,34.840,0.6658,2.145,0.7457
20090508,1.3142,2.0742,1.1580,6.8200,5.5199,7.7500,49.13,99.01,1242.25,3.5150,13.106,1.6711,6.4140,1.4630,8.3600,117.100,7.7426,1.1202,33.010,34.840,0.6627,2.145,0.7411
20090511,1.3134,2.0528,1.1591,6.8230,5.4687,7.7500,49.44,97.45,1232.90,3.5140,13.110,1.6496,6.4163,1.4612,8.3900,117.050,7.7638,1.1067,32.930,34.560,0.6603,2.145,0.7342
20090512,1.3098,2.0687,1.1671,6.8210,5.4618,7.7500,49.21,96.59,1238.00,3.5100,13.233,1.6556,6.4685,1.4593,8.4670,117.350,7.8138,1.1052,32.830,34.530,0.6562,2.145,0.7332
20090513,1.3210,2.1010,1.1686,6.8220,5.4705,7.7500,49.58,95.75,1239.00,3.5240,13.315,1.6815,6.5121,1.4635,8.5050,117.600,7.8751,1.1061,32.910,34.490,0.6594,2.145,0.7346
20090514,1.3205,2.0939,1.1726,6.8248,5.4725,7.7501,49.65,95.62,1264.00,3.5410,13.301,1.6824,6.4851,1.4647,8.5650,117.400,7.8492,1.1060,32.950,34.530,0.6581,2.145,0.7349
20090515,1.3287,2.0815,1.1756,6.8225,5.4993,7.7508,49.38,94.89,1252.00,3.5470,13.208,1.7010,6.5160,1.4683,8.7331,117.700,7.8593,1.1132,32.920,34.530,0.6569,2.145,0.7386
20090518,1.3165,2.0798,1.1656,6.8265,5.5132,7.7523,47.58,96.05,1260.50,3.5520,13.120,1.6920,6.4899,1.4653,8.6130,115.000,7.7879,1.1181,32.980,34.540,0.6532,2.145,0.7406
20090519,1.2918,2.0489,1.1567,6.8245,5.4724,7.7517,47.65,96.10,1244.50,3.5280,12.953,1.6600,6.4588,1.4616,8.4375,114.980,7.6954,1.1121,32.850,34.400,0.6451,2.145,0.7349
20090520,1.2870,2.0205,1.1434,6.8248,5.4092,7.7520,47.30,95.16,1246.00,3.5350,12.885,1.6407,6.4046,1.4569,8.3350,114.980,7.5764,1.1022,32.800,34.410,0.6382,2.145,0.7265
20090521,1.2915,2.0332,1.1412,6.8245,5.3937,7.7520,47.30,94.97,1245.00,3.5270,13.088,1.6504,6.4210,1.4580,8.3600,114.990,7.5800,1.1010,32.710,34.390,0.6344,2.145,0.7244
20090522,1.2734,2.0274,1.1234,6.8227,5.3164,7.7516,46.95,94.45,1242.00,3.4880,13.168,1.6090,6.3325,1.4406,8.3050,114.750,7.4613,1.0847,32.550,34.320,0.6292,2.145,0.7140
20090525,,,,,,,,,,,,,,,8.3050,,,,,,,,
20090526,1.2752,2.0221,1.1199,6.8326,5.3184,7.7521,47.70,94.81,1264.25,3.5100,13.134,1.6075,6.3784,1.4482,8.2775,114.800,7.5600,1.0833,32.630,34.440,0.6274,2.145,0.7147
20090527,1.2700,2.0148,1.1120,6.8272,5.3449,7.7525,47.61,95.01,1264.40,3.5020,13.150,1.6051,6.3990,1.4505,8.1175,114.830,7.6510,1.0861,32.720,34.360,0.6224,2.145,0.7182
20090528,1.2721,2.0074,1.1123,6.8278,5.3375,7.7526,47.50,96.76,1261.80,3.5100,13.230,1.5977,6.4237,1.4512,8.0400,114.830,7.7053,1.0838,32.630,34.380,0.6267,2.145,0.7169
20090529,1.2511,1.9678,1.0957,6.8278,5.2708,7.7519,47.11,95.55,1249.00,3.4850,13.182,1.5699,6.3139,1.4453,8.0275,114.800,7.6222,1.0692,32.570,34.310,0.6188,2.145,0.7079
20090601,1.2344,1.9452,1.0870,6.8264,5.2476,7.7516,46.78,96.53,1232.70,3.4700,13.157,1.5363,6.1871,1.4418,7.9425,114.800,7.3909,1.0688,32.360,34.070,0.6080,2.145,0.7046
20090602,1.2204,1.9402,1.0828,6.8305,5.2175,7.7513,46.84,95.72,1234.20,3.4870,13.283,1.5265,6.1904,1.4380,8.0285,114.750,7.5082,1.0624,32.370,34.090,0.6055,2.145,0.7008
20090603,1.2341,1.9474,1.0973,6.8290,5.2470,7.7515,46.88,95.72,1232.10,3.4820,13.305,1.5632,6.3210,1.4430,8.0800,114.850,7.6554,1.0684,32.490,34.010,0.6096,2.145,0.7045
20090604,1.2516,1.9457,1.0997,6.8331,5.2475,7.7509,47.19,96.37,1246.25,3.4900,13.256,1.5835,6.2891,1.4455,8.0160,114.830,7.6450,1.0679,32.580,34.120,0.6183,2.145,0.7049
20090605,1.2481,1.9606,1.1144,6.8329,5.3218,7.7506,47.05,98.18,1247.50,3.4930,13.295,1.5803,6.3985,1.4520,8.0300,114.800,7.7682,1.0852,32.640,34.220,0.6243,2.145,0.7148
20090608,1.2737,1.9779,1.1228,6.8371,5.3609,7.7507,47.50,98.56,1247.40,3.5190,13.457,1.6186,6.4550,1.4575,8.1855,114.800,7.8522,1.0929,32.870,34.350,0.6259,2.145,0.7203
20090609,1.2531,1.9448,1.1042,6.8353,5.3125,7.7507,47.30,97.60,1258.50,3.5250,13.500,1.6010,6.3497,1.4561,8.0950,114.800,7.7081,1.0822,32.740,34.140,0.6147,2.145,0.7136
20090610,1.2433,1.9494,1.1100,6.8330,5.3225,7.7512,47.18,98.13,1253.50,3.4930,13.636,1.5886,6.3835,1.4540,8.0651,114.800,7.6875,1.0816,32.680,34.090,0.6122,2.145,0.7152
20090611,1.2203,1.9487,1.0977,6.8358,5.2831,7.7510,47.49,97.83,1248.70,3.5050,13.440,1.5492,6.3332,1.4480,7.9750,114.800,7.6530,1.0721,32.720,34.000,0.6043,2.145,0.7096
20090612,1.2297,1.9214,1.1170,6.8352,5.3017,7.7499,47.60,98.17,1246.00,3.5030,13.401,1.5557,6.3242,1.4494,8.0225,114.850,7.6455,1.0756,32.790,34.070,0.6052,2.145,0.7123
20090615,1.2626,1.9480,1.1338,6.8361,5.4015,7.7504,47.67,98.03,1257.00,3.5272,13.431,1.5898,6.4836,1.4608,8.1050,114.850,7.8927,1.0942,32.940,34.140,0.6147,2.145,0.7255
20090616,1.2500,1.9475,1.1325,6.8338,5.3625,7.7501,47.61,96.26,1255.70,3.5180,13.342,1.5760,6.4235,1.4588,8.0125,114.830,7.8283,1.0853,32.870,34.070,0.6081,2.145,0.7206
20090617,1.2679,1.9855,1.1371,6.8364,5.3731,7.7503,47.96,95.65,1269.00,3.5310,13.470,1.5911,6.4130,1.4584,8.1350,114.700,7.9365,1.0870,32.960,34.130,0.6138,2.145,0.7220
20090618,1.2441,1.9611,1.1273,6.8344,5.3252,7.7500,48.18,96.36,1263.50,3.5380,13.341,1.5535,6.3672,1.4543,8.1145,114.810,7.8621,1.0827,32.880,34.140,0.6109,2.145,0.7154
20090619,1.2329,1.9540,1.1287,6.8360,5.3162,7.7500,48.00,96.15,1264.20,3.5335,13.338,1.5442,6.3613,1.4528,8.0700,114.850,7.8520,1.0773,32.860,34.090,0.6047,2.145,0.7144
20090622,1.2665,2.0138,1.1547,6.8340,5.3746,7.7501,48.50,95.90,1278.60,3.5380,13.372,1.5833,6.5572,1.4586,8.1975,114.810,8.0137,1.0875,32.890,34.120,0.6119,2.145,0.7222
20090623,1.2657,2.0026,1.1557,6.8346,5.3022,7.7500,48.45,95.32,1281.70,3.5450,13.322,1.5711,6.5005,1.4558,8.1725,114.800,7.9354,1.0707,32.880,34.120,0.6118,2.145,0.7125
20090624,1.2456,1.9650,1.1462,6.8307,5.3114,7.7499,48.40,95.38,1273.00,3.5310,13.283,1.5482,6.4408,1.4534,8.0250,114.800,7.8470,1.0842,32.850,34.080,0.6066,2.145,0.7135
20090625,1.2516,1.9632,1.1576,6.8344,5.3372,7.7500,48.50,96.21,1285.10,3.5340,13.289,1.5552,6.5102,1.4568,8.0020,114.830,7.9478,1.0960,32.950,34.100,0.6121,2.145,0.7167
20090626,1.2418,1.9444,1.1527,6.8330,5.2974,7.7499,48.00,95.19,1278.30,3.5300,13.243,1.5516,6.4654,1.4536,7.9040,114.830,7.7879,1.0856,32.950,34.040,0.6061,2.145,0.7114
20090629,1.2398,1.9570,1.1580,6.8334,5.2962,7.7500,48.00,95.84,1278.00,3.5370,13.184,1.5375,6.4233,1.4527,7.8230,114.820,7.7293,1.0849,32.900,34.030,0.6049,2.145,0.7113
20090630,1.2415,1.9653,1.1626,6.8302,5.3113,7.7500,47.74,96.42,1273.50,3.5130,13.170,1.5511,6.4354,1.4480,7.7300,114.820,7.7282,1.0867,32.770,34.060,0.6078,2.145,0.7133
20090701,1.2338,1.9299,1.1446,6.8331,5.2486,7.7500,47.75,96.41,1256.90,3.5170,13.097,1.5499,6.3161,1.4430,7.7356,114.800,7.5568,1.0720,32.690,34.030,0.6052,2.145,0.7049
20090702,1.2582,1.9565,1.1600,6.8312,5.3110,7.7500,47.90,95.90,1270.70,3.5175,13.160,1.5886,6.4055,1.4512,7.8275,114.850,7.7574,1.0836,32.900,34.080,0.6098,2.145,0.7134
20090703,1.2522,1.9509,1.1625,6.8320,5.3220,7.7495,47.80,95.95,1265.70,3.5240,13.245,1.5858,6.4122,1.4530,7.9000,114.800,7.7717,1.0863,32.870,34.060,0.6121,2.145,0.7147
20090706,1.2623,1.9727,1.1608,6.8342,5.3412,7.7499,48.50,95.00,1267.00,3.5425,13.254,1.5870,6.4983,1.4560,7.9975,114.800,7.8508,1.0877,32.980,34.090,0.6161,2.145,0.7175
20090707,1.2558,1.9667,1.1630,6.8326,5.3330,7.7499,48.44,95.11,1268.70,3.5460,13.270,1.5741,6.4887,1.4580,8.0200,114.830,7.8957,1.0858,32.960,34.070,0.6189,2.145,0.7161
20090708,1.2853,2.0035,1.1650,6.8323,5.3729,7.7501,48.80,92.90,1277.50,3.5600,13.479,1.6021,6.5769,1.4639,8.2056,114.800,8.0010,1.0923,33.010,34.070,0.6239,2.145,0.7219
20090709,1.2765,1.9910,1.1623,6.8317,5.3089,7.7503,48.57,92.79,1277.70,3.5615,13.555,1.5865,6.4830,1.4581,8.1150,114.750,7.8460,1.0773,32.950,34.040,0.6135,2.145,0.7130
20090710,1.2902,2.0141,1.1649,6.8325,5.3451,7.7505,48.76,92.33,1288.40,3.5760,13.720,1.5977,6.5294,1.4633,8.2300,114.820,7.9575,1.0856,33.040,34.040,0.6179,2.145,0.7181
20090713,1.2809,1.9897,1.1541,6.8326,5.3282,7.7504,49.16,92.74,1309.00,3.5995,13.803,1.5848,6.5014,1.4625,8.2575,114.840,7.8980,1.0842,33.130,34.140,0.6181,2.145,0.7157
20090714,1.2666,1.9721,1.1401,6.8330,5.3291,7.7504,48.96,93.03,1294.20,3.5830,13.785,1.5741,6.4827,1.4594,8.2444,114.800,7.8795,1.0850,33.078,34.100,0.6137,2.145,0.7158
20090715,1.2436,1.9358,1.1192,6.8315,5.2742,7.7500,48.55,94.09,1270.60,3.5610,13.597,1.5399,6.3682,1.4516,8.1267,114.720,7.7686,1.0746,32.870,34.050,0.6083,2.145,0.7084
20090716,1.2470,1.9362,1.1172,6.8310,5.2746,7.7499,48.61,93.59,1266.00,3.5690,13.568,1.5516,6.3890,1.4520,8.1125,114.800,7.8092,1.0755,32.870,34.060,0.6091,2.145,0.7085
20090717,1.2480,1.9278,1.1168,6.8309,5.2714,7.7499,48.56,94.08,1254.50,3.5630,13.390,1.5547,6.3911,1.4494,8.0675,114.730,7.8307,1.0766,32.860,34.040,0.6124,2.145,0.7082
20090720,1.2299,1.9056,1.1065,6.8303,5.2399,7.7495,48.10,94.52,1244.00,3.5390,13.318,1.5265,6.3265,1.4400,7.9005,114.800,7.7651,1.0688,32.750,33.990,0.6063,2.145,0.7037
20090721,1.2311,1.9085,1.1077,6.8300,5.2457,7.7499,48.20,93.36,1245.50,3.5400,13.305,1.5279,6.3025,1.4429,7.8205,114.900,7.6527,1.0677,32.750,33.990,0.6091,2.145,0.7044
20090722,1.2253,1.9046,1.0980,6.8305,5.2361,7.7499,48.45,93.77,1251.10,3.5510,13.234,1.5211,6.2970,1.4423,7.7035,114.800,7.6020,1.0659,32.820,34.000,0.6083,2.145,0.7032
20090723,1.2186,1.8870,1.0867,6.8308,5.2184,7.7499,48.25,94.75,1244.80,3.5380,13.163,1.5119,6.2363,1.4388,7.6505,114.850,7.4414,1.0667,32.740,33.960,0.6038,2.145,0.7010
20090724,1.2252,1.8958,1.0843,6.8313,5.2384,7.7500,48.16,94.86,1245.00,3.5280,13.221,1.5221,6.2353,1.4395,7.7501,114.800,7.4597,1.0701,32.810,33.950,0.6086,2.145,0.7036
20090727,1.2177,1.8857,1.0833,6.8312,5.2370,7.7501,48.11,95.32,1242.40,3.5160,13.221,1.5265,6.1952,1.4397,7.7405,114.800,7.4307,1.0729,32.850,33.950,0.6066,2.145,0.7036
20090728,1.2067,1.8785,1.0802,6.8308,5.2368,7.7501,48.20,94.60,1236.30,3.5080,13.259,1.5170,6.1620,1.4398,7.8195,114.725,7.4328,1.0704,32.725,33.930,0.6069,,0.7035
20090729,1.2249,1.8987,1.0881,6.8314,5.3051,7.7495,48.25,95.13,1243.80,3.5310,13.270,1.5288,6.2621,1.4465,7.8950,114.820,7.5021,1.0882,32.860,34.020,0.6105,2.145,0.7126
20090730,1.2089,1.8780,1.0814,6.8321,5.2929,7.7500,48.35,95.67,1230.50,3.5290,13.221,1.5312,6.2274,1.4430,7.7930,114.820,7.4131,1.0894,32.800,34.050,0.6067,2.145,0.7109
20090731,1.1992,1.8653,1.0791,6.8319,5.2146,7.7500,47.91,94.54,1222.20,3.5200,13.203,1.5140,6.1147,1.4390,7.8125,114.750,7.2171,1.0668,32.800,34.010,0.5983,2.145,0.7003
20090803,1.1865,1.8353,1.0650,6.8308,5.1650,7.7500,47.40,95.23,1214.00,3.5050,13.131,1.4963,6.0120,1.4323,7.7210,114.800,7.0895,1.0578,32.800,34.010,0.5898,2.145,0.6937
20090804,1.1874,1.8326,1.0685,6.8302,5.1695,7.7500,47.46,95.41,1219.90,3.4920,13.103,1.4990,6.0411,1.4325,7.8500,114.800,7.1522,1.0605,32.650,33.960,0.5906,2.145,0.6944
20090805,1.1927,1.8291,1.0722,6.8307,5.1735,7.7501,47.27,94.98,1225.50,3.4950,13.110,1.4877,6.0264,1.4340,7.9488,114.270,7.1521,1.0630,32.710,33.960,0.5890,2.145,0.6949
20090806,1.1909,1.8304,1.0760,6.8312,5.1844,7.7502,47.52,95.56,1225.00,3.4880,12.997,1.4903,6.0454,1.4360,8.0700,114.820,7.1478,1.0658,32.730,33.970,0.5962,2.145,0.6965
20090807,1.1946,1.8211,1.0838,6.8316,5.2497,7.7503,47.72,97.65,1224.00,3.4980,12.931,1.4872,6.1236,1.4400,8.0095,114.810,7.1771,1.0826,32.750,33.980,0.5999,2.145,0.7052
20090810,1.1937,1.8435,1.0848,6.8341,5.2637,7.7500,47.70,97.23,1227.60,3.5020,12.919,1.4802,6.1920,1.4422,8.0725,114.820,7.2580,1.0855,32.780,34.010,0.6065,2.145,0.7071
20090811,1.2054,1.8530,1.0987,6.8349,5.2642,7.7500,47.88,95.94,1242.70,3.5080,12.993,1.4957,6.2431,1.4478,8.1525,114.810,7.3336,1.0825,32.910,34.030,0.6060,2.145,0.7072
20090812,1.2000,1.8318,1.0875,6.8349,5.2353,7.7508,48.22,96.16,1242.00,3.5280,12.967,1.4870,6.1007,1.4430,8.0700,114.810,7.1957,1.0765,32.830,34.070,0.6047,2.145,0.7035
20090813,1.1910,1.8340,1.0881,6.8336,5.2119,7.7507,48.11,95.46,1237.20,3.5120,12.871,1.4756,6.0387,1.4425,8.0567,114.690,7.1441,1.0715,32.876,34.030,0.6031,,0.7001
20090814,1.2015,1.8440,1.0973,6.8341,5.2339,7.7506,48.18,94.64,1239.50,3.5150,12.880,1.4758,6.0768,1.4448,8.0621,114.880,7.1899,1.0719,32.900,34.020,0.6050,2.145,0.7034
20090817,1.2145,1.8665,1.1077,6.8358,5.2831,7.7508,48.82,94.33,1258.50,3.5400,12.985,1.4959,6.1835,1.4505,8.1456,114.730,7.2829,1.0787,32.980,34.040,0.6126,2.145,0.7098
20090818,1.2194,1.8683,1.1097,6.8337,5.2876,7.7514,48.79,94.72,1246.40,3.5370,12.960,1.4896,6.1695,1.4510,8.0723,114.560,7.2798,1.0795,32.953,34.040,0.6091,,0.7105
20090819,1.2058,1.8325,1.0968,6.8340,5.2173,7.7516,48.70,93.87,1251.40,3.5440,12.882,1.4819,6.0481,1.4487,7.9875,114.600,7.1776,1.0630,33.020,34.030,0.6040,2.145,0.7012
20090820,1.2037,1.8453,1.0902,6.8317,5.2287,7.7511,48.58,94.12,1245.50,3.5250,12.868,1.4802,6.0287,1.4451,7.9050,114.650,7.1599,1.0659,32.890,34.010,0.6063,2.145,0.7025
20090821,1.1977,1.8297,1.0799,6.8313,5.2023,7.7512,48.43,94.60,1242.50,3.5185,12.820,1.4643,6.0054,1.4392,7.7872,114.730,7.0257,1.0613,32.840,33.990,0.6060,2.145,0.6991
20090824,1.1895,1.8333,1.0740,6.8308,5.1969,7.7501,48.50,94.47,1240.50,3.5080,12.847,1.4526,5.9890,1.4412,7.7805,114.730,7.0353,1.0606,32.790,34.000,0.6091,2.145,0.6983
20090825,1.1888,1.8300,1.0727,6.8318,5.1859,7.7504,48.76,94.28,1247.80,3.5170,12.872,1.4514,6.0022,1.4408,7.7696,114.690,7.0303,1.0575,32.916,34.010,0.6086,,0.6969
20090826,1.2088,1.8672,1.0988,6.8309,5.2292,7.7508,48.90,94.25,1248.80,3.5230,13.159,1.4710,6.0784,1.4459,7.8795,114.750,7.1331,1.0697,32.970,34.000,0.6160,2.145,0.7027
20090827,1.1969,1.8810,1.0961,6.8316,5.2147,7.7511,48.81,93.57,1247.30,3.5320,13.237,1.4652,6.0724,1.4448,7.8685,114.710,7.1411,1.0667,32.900,34.000,0.6168,2.145,0.7007
20090828,1.1869,1.8730,1.0875,6.8300,5.1835,7.7507,48.52,93.55,1244.80,3.5200,13.267,1.4558,5.9981,1.4381,7.7665,114.650,7.0634,1.0560,32.880,33.990,0.6123,2.145,0.6965
20090831,1.1850,1.8700,1.0967,6.8299,5.1858,7.7505,48.83,92.82,1248.00,3.5200,13.336,1.4586,6.0051,1.4414,7.7780,114.700,7.1105,1.0569,32.910,34.010,0.6130,2.145,0.6967
20090901,1.2039,1.8936,1.1028,6.8295,5.2285,7.7507,49.05,93.09,1245.00,3.5250,13.573,1.4719,6.0686,1.4440,7.8700,114.650,7.2470,1.0653,32.900,34.000,0.6185,2.145,0.7025
20090902,1.2015,1.8936,1.1060,6.8303,5.2233,7.7514,48.88,92.43,1246.20,3.5370,13.578,1.4879,6.0806,1.4428,7.8440,114.750,7.2175,1.0628,32.860,34.050,0.6147,2.145,0.7020
20090903,1.1896,1.8730,1.1034,6.8298,5.2131,7.7511,48.87,92.54,1244.00,3.5260,13.568,1.4734,6.0386,1.4392,7.6815,114.750,7.2209,1.0598,32.850,34.040,0.6115,2.145,0.7004
20090904,1.1786,1.8458,1.0894,6.8293,5.2126,7.7503,48.86,92.75,1237.30,3.5230,13.426,1.4573,6.0285,1.4380,7.6152,114.750,7.1847,1.0613,32.890,34.050,0.6106,2.145,0.7004
20090907,,,,,,,,,,,,,,,7.6152,,,,,,,,
20090908,1.1579,1.8245,1.0762,6.8270,5.1331,7.7498,48.40,92.21,1228.20,3.5000,13.288,1.4353,5.9166,1.4259,7.5425,114.800,7.0361,1.0463,32.650,34.020,0.6056,2.145,0.6898
20090909,1.1575,1.8295,1.0783,6.8286,5.1078,7.7504,48.33,91.85,1220.50,3.4940,13.436,1.4345,5.8860,1.4237,7.4900,114.750,7.0019,1.0403,32.660,34.000,0.6040,2.145,0.6862
20090910,1.1633,1.8206,1.0811,6.8291,5.1096,7.7505,48.45,91.86,1223.00,3.4920,13.400,1.4320,5.9578,1.4265,7.5725,114.750,7.0359,1.0396,32.680,33.990,0.6006,2.145,0.6864
20090911,1.1562,1.8129,1.0742,6.8280,5.1031,7.7500,48.39,90.30,1221.00,3.4900,13.329,1.4126,5.9150,1.4217,7.4475,114.800,6.9990,1.0373,32.540,33.900,0.5990,,0.6856
20090914,1.1623,1.8161,1.0859,6.8282,5.0920,7.7500,48.67,90.85,1220.50,3.5060,13.399,1.4286,5.9330,1.4224,7.4599,114.800,7.0006,1.0359,32.610,33.940,0.6028,2.145,0.6843
20090915,1.1624,1.8058,1.0760,6.8289,5.0915,7.7501,48.50,90.95,1217.40,3.5000,13.337,1.4247,5.9071,1.4218,7.3900,114.800,6.9800,1.0374,32.570,33.900,0.6084,2.145,0.6841
20090916,1.1463,1.7983,1.0662,6.8247,5.0627,7.7500,48.20,91.00,1205.50,3.4790,13.181,1.4023,5.8587,1.4117,7.3165,114.800,6.8865,1.0328,32.430,33.730,0.6060,2.145,0.6804
20090917,1.1453,1.8097,1.0615,6.8262,5.0495,7.7502,48.10,91.15,1206.00,3.4680,13.247,1.4059,5.8486,1.4132,7.3800,114.800,6.8629,1.0290,32.400,33.690,0.6053,2.145,0.6787
20090918,1.1537,1.8080,1.0721,6.8270,5.0578,7.7502,48.02,91.31,1207.00,3.4780,13.249,1.4102,5.8697,1.4162,7.4315,114.750,6.8657,1.0293,32.400,33.680,0.6148,2.145,0.6801
20090921,1.1579,1.8137,1.0775,6.8287,5.0646,7.7505,47.95,91.87,1202.35,3.4780,13.343,1.4136,5.9069,1.4163,7.4750,114.750,6.9102,1.0317,32.390,33.710,0.6162,2.145,0.6806
20090922,1.1447,1.8028,1.0683,6.8268,5.0300,7.7502,47.86,91.08,1201.75,3.4780,13.324,1.3852,5.8311,1.4120,7.3830,114.800,6.8049,1.0237,32.320,33.600,0.6105,2.145,0.6759
20090923,1.1465,1.7877,1.0722,6.8254,5.0440,7.7505,47.90,91.45,1194.00,3.4630,13.348,1.3835,5.7984,1.4129,7.4500,114.780,6.8440,1.0259,32.360,33.520,0.6096,2.145,0.6779
20090924,1.1513,1.8025,1.0864,6.8263,5.0634,7.7502,47.89,91.16,1190.70,3.4610,13.461,1.3883,5.8105,1.4160,7.4709,114.750,6.8983,1.0279,32.390,33.580,0.6224,2.145,0.6805
20090925,1.1554,1.8002,1.0918,6.8273,5.0674,7.7502,47.93,89.83,1184.25,3.4700,13.521,1.3951,5.8071,1.4144,7.4011,114.780,6.9364,1.0277,32.410,33.550,0.6263,2.145,0.6811
20090928,1.1450,1.7886,1.0860,6.8265,5.0809,7.7499,47.75,89.34,1192.00,3.4780,13.489,1.3912,5.8172,1.4162,7.3855,114.750,6.9445,1.0301,32.400,33.530,0.6285,2.145,0.6826
20090929,1.1493,1.7905,1.0872,6.8273,5.1148,7.7501,48.05,90.26,1187.50,3.4830,13.553,1.3998,5.8560,1.4186,7.4075,114.770,7.0238,1.0385,32.460,33.600,0.6280,2.145,0.6871
20090930,1.1333,1.7743,1.0719,6.8262,5.0874,7.7500,48.09,89.49,1175.00,3.4590,13.481,1.3826,5.7773,1.4087,7.5390,114.770,6.9751,1.0375,32.030,33.460,0.6248,2.145,0.6835
20091001,1.1455,1.7810,1.0773,6.8260,5.1213,7.7500,47.72,89.73,1173.35,3.4640,13.654,1.3951,5.8251,1.4142,7.7040,114.780,7.0413,1.0424,32.140,33.470,0.6270,2.145,0.6881
20091002,1.1553,1.7814,1.0843,6.8260,5.1021,7.7500,47.61,89.62,1182.00,3.4780,13.670,1.3957,5.8094,1.4133,7.6500,114.750,7.0376,1.0345,32.280,33.450,0.6298,2.145,0.6854
20091005,1.1400,1.7702,1.0755,6.8260,5.0819,7.7501,47.39,89.56,1165.25,3.4580,13.662,1.3774,5.7558,1.4105,7.5686,114.780,7.0424,1.0322,32.150,33.430,0.6279,2.145,0.6827
20091006,1.1221,1.7493,1.0570,6.8260,5.0488,7.7500,46.79,88.77,1166.00,3.4335,13.489,1.3578,5.6758,1.4000,7.4090,114.800,6.9284,1.0248,32.100,33.320,0.6288,2.145,0.6782
20091007,1.1264,1.7613,1.0619,6.8260,5.0721,7.7496,46.58,88.76,1167.00,3.4150,13.468,1.3644,5.7048,1.4010,7.4540,114.800,7.0324,1.0333,32.040,33.360,0.6290,2.145,0.6814
20091008,1.1023,1.7450,1.0533,6.8260,5.0372,7.7496,46.20,88.44,1166.25,3.3885,13.320,1.3444,5.6444,1.3898,7.3400,114.780,6.9569,1.0270,32.080,33.300,0.6215,2.145,0.6767
20091009,1.1069,1.7395,1.0425,6.8248,5.0578,7.7495,46.44,89.69,1164.30,3.3965,13.262,1.3656,5.6469,1.3927,7.3867,114.790,7.0129,1.0316,32.260,33.300,0.6291,2.145,0.6796
20091012,,,,,,,,,,,,,,,7.3867,,,,,,,,
20091013,1.1020,1.7310,1.0297,6.8264,5.0150,7.7500,46.28,89.71,1166.00,3.3890,13.161,1.3598,5.6213,1.3975,7.3375,114.780,6.9718,1.0230,32.260,33.270,0.6291,2.145,0.6739
20091014,1.0949,1.7055,1.0289,6.8261,4.9958,7.7495,46.00,89.44,1157.50,3.3680,13.065,1.3557,5.5627,1.3914,7.2575,114.780,6.9198,1.0172,32.220,33.350,0.6260,2.145,0.6712
20091015,1.0865,1.7010,1.0304,6.8270,4.9811,7.7500,46.04,90.39,1158.00,3.3560,13.093,1.3417,5.5588,1.3890,7.2725,114.780,6.9211,1.0136,32.230,33.470,0.6154,2.145,0.6691
20091016,1.0919,1.7070,1.0389,6.8266,4.9972,7.7495,46.20,90.73,1155.00,3.3700,13.081,1.3521,5.6342,1.3919,7.3500,114.780,6.9708,1.0188,32.250,33.400,0.6116,2.145,0.6716
20091019,1.0792,1.7085,1.0307,6.8266,4.9797,7.7502,46.02,90.72,1166.00,3.3730,13.083,1.3280,5.5657,1.3891,7.3250,114.780,6.9316,1.0130,32.310,33.340,0.6098,2.145,0.6690
20091020,1.0859,1.7555,1.0494,6.8254,4.9936,7.7496,46.24,90.83,1182.00,3.3620,12.959,1.3407,5.6110,1.3960,7.3900,114.780,6.9653,1.0144,32.270,33.350,0.6105,2.145,0.6709
20091021,1.0782,1.7335,1.0413,6.8272,4.9594,7.7496,46.34,91.04,1179.90,3.3750,12.899,1.3221,5.5369,1.3910,7.3500,114.800,6.8283,1.0064,32.350,33.410,0.6020,2.145,0.6663
20091022,1.0842,1.7258,1.0476,6.8287,4.9609,7.7495,46.59,91.42,1188.00,3.3960,12.952,1.3261,5.5426,1.3948,7.4235,114.800,6.8500,1.0069,32.400,33.440,0.6026,2.145,0.6665
20091023,1.0805,1.7143,1.0507,6.8280,4.9508,7.7495,46.41,91.88,1189.00,3.3800,13.013,1.3215,5.5413,1.3929,7.4550,114.750,6.7908,1.0070,32.390,33.420,0.6116,2.145,0.6654
20091026,1.0870,1.7166,1.0618,6.8278,4.9816,7.7495,46.68,91.96,1178.40,3.3780,13.122,1.3342,5.5925,1.3947,7.5560,114.800,6.8213,1.0136,32.390,33.380,0.6116,2.145,0.6693
20091027,1.0913,1.7308,1.0644,6.8292,5.0213,7.7495,46.93,92.04,1190.00,3.4000,13.230,1.3412,5.6433,1.3978,7.6500,114.820,6.9552,1.0218,32.460,33.410,0.6122,2.145,0.6747
