date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus,date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
9/20/10,1.055,1.7158,1.028,6.7135,5.6958,7.7634,45.65,85.74,1160.5,3.1015,12.771,1.3702,6.0453,1.3331,7.118,112.35,6.9909,1.005,31.63,30.72,0.6425,4.289,0.7649,9/20/10,0.005292535,0.002207918,0.003541241,0.003053136,0.011193467,5.92489E-05,0.000226411,0.021452001,0.004856155,0.001286965,0.000645106,0.001703378,0.004774589,0.002617289,0.004930532,0.001449956,0.000634232,0.010822337,0.003214006,0.002349256,0.00511553,2.07083E-16,0.011433558
9/21/10,1.0554,1.7276,1.0314,6.7059,5.6706,7.7617,45.59,85.36,1160,3.1,12.764,1.3732,6.0279,1.3315,7.1208,112.36,6.9669,1.0038,31.58,30.8,0.643,4.289,0.7613,9/21/10,0.001582987,0.011141915,0.001543974,0.003556798,0.009520294,0.000204381,0.000658472,0.018101436,0.006619681,0.00128437,0.001726574,0.00631942,0.004268378,0.002633026,0.007696027,0.001809963,0.000793601,0.011881561,0.002783746,0.006568842,0.006595838,2.07083E-16,0.009507645
9/22/10,1.0487,1.7226,1.0325,6.7035,5.5652,7.7581,45.56,84.37,1150,3.09,12.696,1.3598,5.9048,1.3258,7.0236,112.36,6.8608,0.9865,31.52,30.62,0.639,4.289,0.7471,9/22/10,0.004587737,0.009963219,0.004354635,0.003172816,0.006505238,0.000593865,0.00204544,0.007190523,1.59418E-05,0.003994765,0.001886792,0.001583506,0.013910374,0.000376989,0.003952838,0.002092896,0.012580219,0.00374668,0.002257623,0.002116379,0.001222149,2.07083E-16,0.006546783
9/23/10,1.0484,1.7187,1.0307,6.7046,5.583,7.7591,45.56,84.32,1150.65,3.093,12.641,1.3661,5.9325,1.3262,7.028,112.35,6.8868,0.9843,31.54,30.68,0.636,4.289,0.7494,9/23/10,0.001390662,0.009479842,0.00427746,0.002176838,6.08954E-05,0.000371469,0.004158279,0.007688324,0.003138486,0.002277375,0.004392194,0.00581899,0.006400129,0.001406994,0.000662623,0.002283798,0.005143683,0.004070867,0.00435198,0.005769735,0.002217295,2.07083E-16,0.000160102
9/24/10,1.0434,1.7119,1.0262,6.7035,5.5285,7.7561,45.1,84.24,1154.2,3.092,12.549,1.3624,5.8865,1.3226,7.0045,112.15,6.82,0.9828,31.34,30.65,0.6318,4.289,0.7421,9/24/10,0.003422531,0.006877595,0.000890808,0.001522752,0.007330629,0.000698317,0.004502914,0.008033314,0.008359312,0.002240549,0.010268787,0.005028585,0.012422246,0.000186467,0.002107525,0.000746582,0.012108193,0.003653002,0.000913863,0.006193644,0.008111361,2.07083E-16,0.007348023
9/27/10,1.0393,1.7089,1.026,6.6911,5.5272,7.7579,44.94,84.17,1146,3.09,12.518,1.3605,5.9018,1.3217,7.0042,111.75,6.838,0.9831,31.35,30.55,0.6309,4.289,0.7421,9/27/10,0.005137205,0.005892082,0.001411997,0.002625937,0.005126882,0.000412742,0.006433641,0.00819299,0.00245365,0.002698202,0.01125548,0.005151973,0.008398043,7.31435E-05,0.000771322,0.002718911,0.006987489,0.001935689,0.000553203,0.004108463,0.00883445,2.07083E-16,0.004836576
9/28/10,1.0338,1.7071,1.0305,6.6904,5.4862,7.7578,45.04,83.82,1145.5,3.0915,12.493,1.3537,5.8563,1.318,6.9754,111.75,6.7649,0.9756,31.41,30.54,0.6326,4.289,0.7362,9/28/10,0.008142354,0.005762025,0.006495092,0.001991919,0.010182873,0.000388275,0.002436323,0.005188638,0.003408933,0.002264524,0.011885114,0.001440105,0.014693594,0.001789911,0.003769036,0.002428094,0.01526352,0.00792494,0.003642638,0.005178391,0.005210354,2.07083E-16,0.010390763
9/29/10,1.0294,1.7039,1.03,6.6869,5.4643,7.7574,44.8,83.61,1139,3.084,12.489,1.3546,5.8378,1.315,6.9572,111.74,6.7144,0.9752,31.15,30.44,0.6324,4.289,0.7332,9/29/10,0.010059046,0.004504027,0.006626141,0.00183455,0.011213712,0.000423931,0.00604214,0.003625102,0.001056828,0.004558674,0.010461373,0.003424751,0.015818033,0.00291165,0.004841431,0.002262039,0.019698306,0.006756069,0.003667612,0.003262912,0.004585664,2.07083E-16,0.011442388
9/30/10,1.0373,1.696,1.0293,6.6905,5.4791,7.7599,44.56,83.53,1140.1,3.086,12.627,1.3644,5.8952,1.3162,6.9509,111.7,6.7626,0.9808,31.19,30.32,0.6357,4.289,0.7352,9/30/10,7.39044E-05,0.000245736,0.006237047,0.000604472,0.00554241,7.21607E-05,0.010093081,0.003584373,0.001283697,0.003968847,0.002458446,0.011940963,0.003726954,0.000870437,0.00440678,0.002331169,0.009371706,0.000203957,0.001206195,0.00037393,0.001133894,2.07083E-16,0.005684764
10/1/10,1.0299,1.681,1.0214,6.6895,5.4182,7.7573,44.41,83.3,1130.25,3.085,12.543,1.3472,5.8379,1.3117,6.932,111.75,6.7117,0.9761,31.3,30.15,0.6318,4.289,0.7271,10/1/10,0.005058913,0.008546202,0.00133299,0.000140997,0.013817213,0.000369837,0.012137884,0.002020882,0.006165394,0.004154467,0.002624046,1.23712E-05,0.011450862,0.003163956,0.005922115,0.001646799,0.013708574,0.003264247,0.00395595,0.004359025,0.004569088,2.07083E-16,0.01380305
10/4/10,1.0346,1.6887,1.0235,6.6912,5.4449,7.7579,44.55,83.33,1122.25,3.09,12.608,1.349,5.8743,1.3143,7.021,111.7,6.7725,0.9723,31.24,30.11,0.631,4.289,0.7306,10/4/10,0.0017687,0.003599245,0.001235852,0.000652526,0.005946176,0.000256876,0.007640389,0.003540633,0.012190828,0.002413793,0.004258754,0.002367837,0.003265155,4.31136E-05,0.008525278,0.001891373,0.001913398,0.006085677,0.003222043,0.004759701,0.004836505,2.07083E-16,0.005990903
10/5/10,1.031,1.6733,1.0169,6.6906,5.3867,7.7558,44.46,83.17,1129.85,3.095,12.514,1.3358,5.8178,1.3098,6.8857,111.58,6.7018,0.9663,31.06,30.09,0.6283,4.289,0.7229,10/5/10,0.000623601,0.012982876,0.005577268,0.000953988,0.014710357,0.000502597,0.008341883,0.002346079,0.004432187,0.000810328,0.002420741,0.007317424,0.012029383,0.002816901,0.011259629,0.002740869,0.010878886,0.011794784,0.001746248,0.004620185,0.008557888,2.07083E-16,0.014554262
10/6/10,1.0224,1.6721,1.0073,6.6893,5.3516,7.7552,44.25,82.8,1117.4,3.093,12.48,1.3252,5.7744,1.3072,6.845,111.7,6.6991,0.9604,30.86,29.9,0.6288,4.289,0.7182,10/6/10,0.00801749,0.013872971,0.015192992,0.001034061,0.019153474,0.000541279,0.011865063,0.001435135,0.014706509,0.001576345,0.004130836,0.014696771,0.018861897,0.003936908,0.017049771,0.00139465,0.009694472,0.017677844,0.007227572,0.010217818,0.006933148,2.07083E-16,0.018919473
10/7/10,1.0188,1.6798,1.0167,6.6903,5.3542,7.7527,44.21,82.35,1114,3.089,12.545,1.334,5.8135,1.3075,6.89,111.68,6.6572,0.9667,30.74,29.93,0.6277,4.289,0.7183,10/7/10,0.010229955,0.008803814,0.005393525,0.001524924,0.016511483,0.000808955,0.011470608,0.004982138,0.016820258,0.002846091,0.002389114,0.006637311,0.010813248,0.002601246,0.009864945,0.001326438,0.01425684,0.010407425,0.010026408,0.008185042,0.007939226,2.07083E-16,0.016579729
10/8/10,1.0136,1.6748,1.0138,6.671,5.3552,7.7567,44.39,81.86,1120.7,3.113,12.467,1.3254,5.8199,1.3055,6.8415,111.65,6.673,0.9609,30.84,29.95,0.6269,4.289,0.7182,10/8/10,0.013627178,0.011548071,0.007868159,0.00128202,0.014360413,0.000210526,0.005993745,0.009078804,0.009421705,0.005442243,0.00269319,0.011266912,0.008390208,0.003019072,0.016320609,0.001416114,0.010079203,0.015841043,0.005460722,0.00647972,0.008336365,2.07083E-16,0.014715701
10/12/10,1.0154,1.6697,1.0111,6.6733,5.3852,7.7586,44.55,81.74,1130.15,3.107,12.429,1.327,5.8764,1.306,6.871,111.6,6.696,0.9593,30.98,29.94,0.633,4.289,0.7222,10/12/10,0.0097201,0.014439773,0.009845077,0.000699314,0.00626482,0.000100973,0.000889593,0.008591239,0.000654323,0.003585387,0.00448804,0.008035881,0.002967508,0.001376357,0.010919567,0.001654963,0.004482505,0.016492605,0.000495188,0.005789048,0.002428209,2.07083E-16,0.00661614
10/13/10,1.0079,1.6574,1.0028,6.6634,5.3399,7.7599,44.35,81.81,1119,3.0915,12.371,1.3115,5.799,1.3027,6.81,111.7,6.6343,0.9588,30.84,29.83,0.6312,4.289,0.7161,10/13/10,0.015620117,0.021603742,0.017630021,0.00204332,0.012613756,0.00033001,0.004578713,0.005973958,0.008060213,0.001399731,0.008029209,0.018034522,0.009582518,0.002855109,0.019003859,0.00052196,0.012278713,0.01615794,0.002877558,0.008508941,0.000570668,2.07083E-16,0.012961117
10/14/10,1.0057,1.6633,1.0036,6.6505,5.2997,7.7578,44.05,81.44,1110.4,3.082,12.416,1.3186,5.7426,1.2972,6.79,111.7,6.558,0.953,30.66,29.79,0.6253,4.289,0.7109,10/14/10,0.015612,0.017066742,0.015882251,0.003815673,0.017686354,0.000100124,0.010416277,0.008711105,0.014376924,0.004377251,0.00289644,0.009708155,0.017868748,0.005959238,0.020521917,0.000280435,0.021812575,0.020934,0.007381507,0.008641249,0.007581088,2.07083E-16,0.01773213
10/15/10,1.0118,1.6576,1.0108,6.6397,5.3268,7.7573,44.15,81.32,1109.6,3.082,12.415,1.3231,5.7939,1.2961,6.8125,111.75,6.6209,0.9562,30.66,29.79,0.6239,4.289,0.7144,10/15/10,0.007426155,0.019782542,0.007573129,0.005246165,0.010934532,6.57488E-05,0.006860871,0.009005715,0.013876179,0.004291476,0.00168597,0.003697261,0.008011606,0.005824478,0.016078777,0.000468527,0.010834028,0.016578904,0.005954761,0.007529318,0.008717482,2.07083E-16,0.011165452
10/18/10,1.0084,1.6632,1.0145,6.644,5.3353,7.7569,44.26,81.16,1115,3.0955,12.421,1.3208,5.8244,1.2985,6.866,111.67,6.6383,0.9558,30.75,29.85,0.6287,4.289,0.7154,10/18/10,0.008875303,0.015949212,0.002886339,0.004453786,0.007881952,4.8991E-05,0.003355176,0.009740722,0.007841169,0.000236959,0.000128798,0.002969151,0.001883906,0.002920467,0.007245402,1.19398E-05,0.007202121,0.016325957,0.001472085,0.004247654,5.30223E-05,2.07083E-16,0.008298832
10/19/10,1.0248,1.6914,1.0298,6.6444,5.3935,7.7595,44.3,81.6,1126.7,3.107,12.463,1.3346,5.8981,1.3075,6.937,111.8,6.749,0.9702,30.89,29.96,0.6354,4.289,0.7232,10/19/10,0.009615385,0.001553393,0.01348625,0.00408793,0.004252736,0.000418157,0.001787619,0.002940673,0.004193125,0.004044832,0.004262657,0.010119358,0.011604613,0.005176434,0.004182526,0.001361422,0.010550714,0.000388085,0.004531067,0.000835143,0.011536461,2.07083E-16,0.003844926
10/20/10,1.0154,1.6749,1.0245,6.6518,5.3451,7.7626,44.25,81.14,1124.9,3.12,12.403,1.327,5.8326,1.3028,6.9192,111.67,6.6679,0.9615,30.83,29.88,0.6306,4.289,0.7169,10/20/10,0.001420174,0.008541848,0.008902369,0.002654869,0.004443446,0.000862998,0.002457224,0.008084628,0.003620492,0.008419658,2.95619E-05,0.006212687,0.000104596,0.002295195,0.002042936,0.000197048,0.001578213,0.009334817,0.003853042,0.000847118,0.00410282,2.07083E-16,0.004559024
10/21/10,1.0165,1.693,1.0232,6.6502,5.3376,7.7638,44.25,81.16,1128.4,3.1045,12.389,1.3332,5.8266,1.299,6.916,111.7,6.6498,0.9642,30.74,29.81,0.6348,4.289,0.7157,10/21/10,0.003342831,0.002275297,0.008327174,0.002635562,0.005605763,0.001051707,0.00226229,0.007273795,0.007396262,0.003053262,0.000591573,0.012762078,0.001471532,9.49358E-05,0.00189485,0.000519518,0.00475487,0.006467612,0.002118989,0.002431733,0.011778582,2.07083E-16,0.00599063
10/22/10,1.0221,1.6948,1.0262,6.6583,5.364,7.7648,44.52,81.48,1125.6,3.113,12.402,1.3421,5.8173,1.2994,6.9526,111.64,6.6408,0.9792,30.83,29.92,0.6379,4.289,0.7192,10/22/10,0.009710848,0.003026202,0.012167978,0.001155116,0.000586283,0.001206895,0.003795423,0.002940925,0.004941378,0.005317775,0.001038545,0.021501693,0.00393588,0.000585228,0.007397862,1.79144E-05,0.006895562,0.009214025,0.006201044,0.001987006,0.017422233,2.07083E-16,0.001027863
10/25/10,1.0067,1.7078,1.0197,6.6579,5.3324,7.7578,44.39,80.61,1115.6,3.092,12.328,1.3266,5.7794,1.292,6.92,111.65,6.5734,0.9711,30.42,29.82,0.635,4.289,0.715,10/25/10,0.005607267,0.010146019,0.005746937,0.000953845,0.006889667,0.000298283,5.25672E-05,0.013888662,0.00397778,0.002151463,0.004645204,0.010878925,0.011562612,0.005005776,0.002036896,8.06155E-05,0.018215111,0.000188825,0.006607378,0.001005025,0.01296381,2.07083E-16,0.007266164
10/26/10,1.0139,1.7053,1.022,6.6625,5.3756,7.7583,44.54,81.28,1122,3.095,12.382,1.3337,5.8529,1.2974,6.9271,111.67,6.7083,0.9824,30.65,29.88,0.6301,4.289,0.7208,10/26/10,0.002128333,0.007789046,0.008121527,5.00312E-07,0.000922919,0.000370923,0.003032669,0.005359896,0.001524603,0.001623638,0.000344705,0.017814488,0.000417631,0.000451982,0.002671533,0.000355339,0.001582633,0.011754367,0.002092461,0.001228638,0.00512586,2.07083E-16,0.000564506
10/27/10,1.031,1.7164,1.0321,6.6805,5.4077,7.7587,44.4,81.55,1130,3.106,12.465,1.3448,5.9003,1.306,7.072,111.53,6.7647,0.9893,30.74,29.97,0.6336,4.289,0.7253,10/27/10,0.020394698,0.014071193,0.018633663,0.003083601,0.006916105,0.00044658,0.000667722,0.002072133,0.008676102,0.001741598,0.008125391,0.028210546,0.008091086,0.00686146,0.024451439,0.000925649,0.009751161,0.018241827,0.006197355,0.004524887,0.011241335,2.07083E-16,0.006848364
10/28/10,1.0218,1.7119,1.0194,6.6867,5.3547,7.7561,44.36,80.99,1123,3.108,12.406,1.3249,5.8842,1.296,6.99,111.6,6.7193,0.9834,30.63,29.92,0.6272,4.289,0.7179,10/28/10,0.011496225,0.010385783,0.005556834,0.004301051,0.003735967,0.000109603,0.002189365,0.009280478,0.002180166,0.002214244,0.003773117,0.013747194,0.004263366,0.000801826,0.011533508,0.000298597,0.00190511,0.010868671,0.003341195,0.002938646,0.000781861,2.07083E-16,0.004202905
10/29/10,1.0206,1.6982,1.0187,6.6707,5.3671,7.7515,44.44,80.48,1124,3.11,12.342,1.3115,5.8785,1.2945,6.9755,111.6,6.7048,0.985,30.6,29.92,0.6242,4.289,0.7197,10/29/10,0.010565089,0.001041401,0.004466707,0.002057984,0.002130682,0.00049815,0.001251058,0.015988556,0.002845858,0.002805275,0.001092631,0.003919227,0.00188441,0.001763333,0.008633865,0.000194108,0.001288458,0.011484023,0.003103282,0.002916234,0.004105684,2.07083E-16,0.002379577
11/1/10,1.0124,1.7042,1.0133,6.6892,5.3688,7.7515,44.36,80.66,1116.73,3.09,12.342,1.3028,5.8667,1.2916,7.005,111.65,6.6923,0.9935,30.5,29.85,0.6231,4.289,0.72,11/1/10,0.001880257,0.003552851,0.001274731,0.005166684,0.003128685,0.000524355,0.004115842,0.013920357,0.0052756,0.004264369,0.00089856,0.002419676,0.001857895,0.004212079,0.012030717,0.000382293,0.004834831,0.019518102,3.27858E-05,0.00037982,0.006146125,2.07083E-16,0.003267069
11/2/10,1.001,1.7033,1.0098,6.6775,5.3156,7.751,44,80.8,1111,3.0875,12.301,1.2958,5.848,1.2872,6.915,111.65,6.6421,0.9782,30.45,29.79,0.6246,4.289,0.713,11/2/10,0.009920576,0.002057101,0.004747277,0.003440726,0.014699676,0.00060214,0.013445541,0.012764016,0.011290511,0.005331744,0.004153073,0.007604941,0.00660283,0.007793049,0.002492207,0.000516762,0.013859993,0.002141152,0.001290069,0.001742511,0.004050132,2.07083E-16,0.01468075
11/3/10,1.0033,1.6985,1.009,6.6758,5.3195,7.7504,44.38,81.41,1109.8,3.084,12.296,1.2898,5.8507,1.2887,6.909,111.65,6.6479,0.9793,30.42,29.76,0.6219,4.289,0.7136,11/3/10,0.008286519,0.00197822,0.005813381,0.003205867,0.015426436,0.000702695,0.005586759,0.006011225,0.013090322,0.006981824,0.004745858,0.012487463,0.007701688,0.006940449,0.004583039,0.00057056,0.014438223,0.001858514,0.001739245,0.003137526,0.008887449,2.07083E-16,0.015316683
11/4/10,0.9859,1.679,1.0022,6.6609,5.2405,7.7501,44.08,80.61,1106.53,3.082,12.237,1.2585,5.7307,1.2824,6.811,111.55,6.5145,0.9629,30.17,29.67,0.6142,4.289,0.703,11/4/10,0.027145973,0.015178029,0.01337875,0.000909111,0.032619517,0.000767143,0.013598084,0.017111039,0.017405613,0.008269782,0.010202376,0.037988682,0.03090194,0.012452159,0.020842498,0.000265879,0.036652884,0.016890547,0.009867413,0.006640254,0.02216137,2.07083E-16,0.032537742
11/5/10,0.9864,1.6831,1.0012,6.655,5.3094,7.7506,43.9,81.35,1107.7,3.082,12.212,1.2588,5.7645,1.2862,6.793,111.4,6.5991,0.958,30.19,29.61,0.6169,4.289,0.7126,11/5/10,0.027762263,0.013683378,0.015138847,8.96489E-05,0.021998014,0.000731021,0.019060175,0.008644152,0.017693402,0.009151896,0.012392272,0.038354783,0.02743769,0.010013778,0.024895104,0.001550554,0.025918529,0.023568223,0.008983379,0.009135629,0.018586769,2.07083E-16,0.021418207
11/8/10,0.9868,1.6974,1.0021,6.6791,5.3514,7.7506,44.29,81.14,1114,3.091,12.246,1.2655,5.804,1.2869,6.85,111.48,6.6954,0.9642,30.18,29.58,0.6192,4.289,0.718,11/8/10,0.028051375,0.005907318,0.014392499,0.003535385,0.016068515,0.000770529,0.010898209,0.01236271,0.013072216,0.006886359,0.009442356,0.033337322,0.022438111,0.009784937,0.0173736,0.000627521,0.012915125,0.018492756,0.009008023,0.01044861,0.015695044,2.07083E-16,0.015836174
